case,rows,sample,iterations,ns
cosine_w256_c0,1024,4,16,234479.125
cosine_w256_c0,1024,5,16,253093.750
cosine_w256_c0,1024,6,16,251927.062
cosine_w256_c0,1024,7,16,254153.625
cosine_w256_c0,1024,8,16,251260.438
cosine_w256_c0,1024,9,16,258078.125
cosine_w256_c0,1024,10,16,242877.562
cosine_w256_c0,1024,11,16,264067.688
cosine_w256_c1,1024,0,16,170692.688
cosine_w256_c1,1024,1,16,176575.562
cosine_w256_c1,1024,2,16,160562.500
cosine_w256_c1,1024,3,16,172330.750
cosine_w256_c1,1024,4,16,163776.000
cosine_w256_c1,1024,5,16,170364.625
cosine_w256_c1,1024,6,16,187299.500
cosine_w256_c1,1024,7,16,161184.875
cosine_w256_c1,1024,8,16,185164.062
cosine_w256_c1,1024,9,16,180914.062
cosine_w256_c1,1024,10,16,183281.250
cosine_w256_c1,1024,11,16,196903.625
cosine_w256_c2,1024,0,16,178895.812
cosine_w256_c2,1024,1,16,177664.062
cosine_w256_c2,1024,2,16,186104.125
cosine_w256_c2,1024,3,16,174377.562
cosine_w256_c2,1024,4,16,181601.562
cosine_w256_c2,1024,5,16,186796.875
cosine_w256_c2,1024,6,16,175031.250
cosine_w256_c2,1024,7,16,182440.125
cosine_w256_c2,1024,8,16,174390.625
cosine_w256_c2,1024,9,16,167674.438
cosine_w256_c2,1024,10,16,182015.625
cosine_w256_c2,1024,11,16,182296.875
