case,rows,sample,iterations,ns
selected_valid_c2_multi,64,6,4096,672.424
selected_valid_c2_multi,64,7,4096,672.465
selected_valid_c2_multi,64,8,4096,670.166
selected_valid_c2_multi,64,9,4096,670.644
selected_valid_c2_multi,64,10,4096,669.067
selected_valid_c2_multi,64,11,4096,675.018
selected_filtered_c2_plain,64,0,2048,1538.798
selected_filtered_c2_plain,64,1,2048,1528.605
selected_filtered_c2_plain,64,2,2048,1532.674
selected_filtered_c2_plain,64,3,2048,1529.398
selected_filtered_c2_plain,64,4,2048,1522.807
selected_filtered_c2_plain,64,5,2048,1521.749
selected_filtered_c2_plain,64,6,2048,1517.151
selected_filtered_c2_plain,64,7,2048,1523.275
selected_filtered_c2_plain,64,8,2048,1519.083
selected_filtered_c2_plain,64,9,2048,1519.572
selected_filtered_c2_plain,64,10,2048,1534.078
selected_filtered_c2_plain,64,11,2048,1523.783
selected_filtered_c2_multi,64,0,2048,1582.356
selected_filtered_c2_multi,64,1,2048,1543.701
selected_filtered_c2_multi,64,2,2048,1537.292
selected_filtered_c2_multi,64,3,2048,1534.973
selected_filtered_c2_multi,64,4,2048,1533.956
selected_filtered_c2_multi,64,5,2048,1534.403
selected_filtered_c2_multi,64,6,2048,1532.410
selected_filtered_c2_multi,64,7,2048,1541.321
selected_filtered_c2_multi,64,8,2048,1523.682
selected_filtered_c2_multi,64,9,2048,1527.262
selected_filtered_c2_multi,64,10,2048,1525.899
selected_filtered_c2_multi,64,11,2048,1534.017
selected_valid_c0_plain,1024,0,2048,1571.065
selected_valid_c0_plain,1024,1,2048,1573.161
selected_valid_c0_plain,1024,2,2048,1568.400
selected_valid_c0_plain,1024,3,2048,1570.943
selected_valid_c0_plain,1024,4,2048,1458.394
selected_valid_c0_plain,1024,5,2048,1429.932
selected_valid_c0_plain,1024,6,2048,1427.389
selected_valid_c0_plain,1024,7,2048,1429.138
selected_valid_c0_plain,1024,8,2048,1452.454
selected_valid_c0_plain,1024,9,2048,1427.022
selected_valid_c0_plain,1024,10,2048,1426.249
selected_valid_c0_plain,1024,11,2048,1427.144
selected_valid_c0_multi,1024,0,2048,1570.353
selected_valid_c0_multi,1024,1,2048,1588.867
selected_valid_c0_multi,1024,2,2048,1564.127
selected_valid_c0_multi,1024,3,2048,1567.241
selected_valid_c0_multi,1024,4,2048,1573.751
selected_valid_c0_multi,1024,5,2048,1564.392
selected_valid_c0_multi,1024,6,2048,1566.996
selected_valid_c0_multi,1024,7,2048,1567.423
selected_valid_c0_multi,1024,8,2048,1563.944
selected_valid_c0_multi,1024,9,2048,1567.749
selected_valid_c0_multi,1024,10,2048,1569.295
selected_valid_c0_multi,1024,11,2048,1581.156
